Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4,Label
1.00041,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00043,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00045,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00044,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00038,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0004,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00038,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00107,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00134,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00052,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0003,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00102,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0017,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00142,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00133,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00208,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00188,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00137,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00134,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00141,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00184,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00199,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00163,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00188,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00152,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00133,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00278,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00196,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00194,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00158,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00189,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00225,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00129,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00141,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00151,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00073,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00159,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00142,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00137,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00113,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00115,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00136,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00127,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00161,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00159,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00154,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0017,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00145,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00127,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00186,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00139,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00231,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00205,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00161,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00165,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00137,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00175,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00107,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00133,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00141,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00202,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00144,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00154,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00196,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00253,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00104,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00128,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00132,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0021,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00135,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00137,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00154,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00043,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0013,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00155,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00219,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00259,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00175,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00151,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00074,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00133,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00419,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00112,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00104,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00159,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00118,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00187,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.001,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00159,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00166,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99981,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0011,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.9995,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00055,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99968,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00064,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00099,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00029,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99972,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00038,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00034,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00064,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00077,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00054,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00039,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00048,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00057,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00034,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00032,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0008,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0013,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00039,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00046,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99997,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00056,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00054,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00034,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00037,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00029,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00048,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00054,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0005,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00103,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00031,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00022,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00043,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00069,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00029,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00125,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0004,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00037,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00042,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00001,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00048,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00066,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00032,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00055,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0006,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00069,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00054,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00022,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99995,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00027,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00054,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00071,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00041,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00038,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00069,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00062,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00036,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0004,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00067,23,1,148,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.0696,23,1,147,1111,0,-87,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10107,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.09958,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
1.00132,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.1006,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.1003,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10052,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10041,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.1005,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
1.00127,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.10192,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.101,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.02507,23,1,148,1111,0,79,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.07541,23,1,147,1111,0,-78,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10045,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10046,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
1.00056,99,4,143,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00038,11,3,153,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.10062,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10035,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10051,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10164,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.1001,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.99971,32,2,148,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.10039,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,901
0.10054,23,1,147,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,24,26,1,1,1,1,901
0.02003,23,1,148,1111,0,70,4,5,15,0,17,15,26,45,17,30,52,0,24,26,1,1,1,1,0
0.08183,23,1,147,1111,0,-69,4,15,15,0,17,15,26,45,17,30,52,0,22,26,1,1,1,1,901
0.10104,23,1,147,1111,0,1,4,15,15,0,17,15,26,45,17,30,52,0,22,26,1,1,1,1,901
0.10049,23,1,147,1111,0,1,4,15,15,0,17,15,25,44,17,30,52,0,22,26,1,1,1,1,901
1.00015,99,4,143,1231,0,1,5,0,15,0,17,15,25,44,17,30,52,0,22,26,1,1,1,1,0
1.00066,11,3,153,1131,0,1,7,0,15,0,17,15,25,44,17,30,52,0,22,26,1,1,1,1,0
0.10047,23,1,147,1111,0,1,4,15,15,0,17,15,25,44,17,30,52,0,13,26,1,1,1,1,901
0.10055,23,1,147,1111,0,1,4,15,9,0,17,9,15,26,17,30,52,0,13,26,1,1,1,1,901
0.10022,23,1,147,1111,0,1,4,15,8,0,17,8,13,23,17,30,52,0,10,26,1,1,1,1,901
0.10013,23,1,147,1111,0,1,4,15,7,0,17,7,11,20,17,30,52,0,3,26,1,1,1,1,901
0.10048,23,1,147,1111,0,1,4,15,3,0,17,3,4,7,17,30,52,0,3,26,1,1,1,1,901
1.0011,32,2,148,1121,0,1,4,9,2,0,17,2,3,6,17,30,52,0,3,26,1,1,1,1,0
0.1005,23,1,148,1111,0,1,4,15,2,0,17,2,3,6,17,30,52,0,3,26,1,1,1,1,901
0.10021,23,1,148,1111,0,1,4,15,2,0,17,2,3,6,17,30,52,0,1,26,1,1,1,1,901
0.01444,23,1,148,1111,0,61,4,5,2,0,17,2,3,6,17,30,52,0,1,26,1,1,1,1,0
0.08677,23,1,148,1111,0,-60,4,15,1,0,17,1,1,3,17,30,52,0,0,26,1,1,1,1,901
0.10048,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.10045,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
1.00046,99,4,143,1231,0,1,5,0,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,0
1.00117,11,3,153,1131,0,1,7,0,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,0
0.10045,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.10093,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.10366,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.09708,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.09999,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
1.00087,32,2,148,1121,0,1,4,9,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,0
0.10118,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.10018,23,1,148,1111,0,1,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.00924,23,1,148,1111,0,52,4,5,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,0
0.09155,23,1,148,1111,0,-51,4,15,0,0,17,0,0,0,17,30,52,0,0,26,1,1,1,1,901
0.10001,23,1,148,1111,0,1,4,15,2,0,17,2,4,7,17,30,52,0,0,26,1,1,1,1,901
0.10019,23,1,148,1111,0,1,4,15,2,0,17,2,4,7,17,30,52,0,3,26,1,1,1,1,901
1.00025,99,4,143,1231,0,1,5,0,2,0,17,2,4,7,17,30,52,0,3,26,1,1,1,1,0
1.00044,11,3,153,1131,0,1,7,0,2,0,17,2,4,7,17,30,52,0,10,26,1,1,1,1,0
0.10014,23,1,148,1111,0,1,4,15,7,0,17,7,13,22,17,30,52,0,10,26,1,1,1,1,901
0.10074,23,1,148,1111,0,1,4,15,17,0,17,17,28,50,17,30,52,0,18,26,1,1,1,1,901
0.10045,23,1,148,1111,0,1,4,15,17,0,17,17,30,52,17,30,52,0,25,26,1,1,1,1,901
